Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
0.098,0.743,1-195-2-114-a,5500 Hz,NA,10.0,0.645,51,NA,ɪ,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-195-2-114-a.wav,556.96,1371.0,2863.59,--undefined--,0.71,m,114,1-195-2-114-a.wav,a funeral ,1,la grange,886.54,1457.74,2902.05,--undefined--,0.678,̯,a,195,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.105,1.137,51-286-2-114-a,5500 Hz,NA,10.0,1.032,52,NA,ɪ,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/51-286-2-114-a.wav,434.5,1820.77,2511.24,76.41,1.102,m,114,51-286-2-114-a.wav,a funeral ,51,la grange,420.89,1658.15,2462.14,79.79,1.067,̯,a,286,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.081,0.943,1-125-2-114-a,5500 Hz,NA,10.0,0.862,53,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-114-a.wav,383.37,2607.76,2653.69,158.52,0.916,f,114,1-125-2-114-a.wav,a funeral ,1,new braunfels,409.0,2325.94,2661.99,167.63,0.889,̯,a,125,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.082,0.948,1-128-2-114-a,5500 Hz,NA,10.0,0.866,54,NA,ɪ,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-128-2-114-a.wav,617.69,1746.54,3047.14,--undefined--,0.921,f,114,1-128-2-114-a.wav,a funeral ,1,new braunfels,508.19,1219.49,1730.04,140.74,0.893,̯,a,128,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,55,NA,NA,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-114-a.wav,NA,NA,NA,NA,NA,m,114,1-165-2-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,165,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.083,6.292,1-167-3-114-a,5500 Hz,NA,10.0,6.209,56,NA,ɪ,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-114-a.wav,423.85,2021.52,2469.02,142.52,6.264,m,114,1-167-3-114-a.wav,a funeral ,1,new braunfels,444.57,2001.73,2596.91,149.52,6.236,̯,a,167,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.075,0.787,1-170-2-114-a,5500 Hz,NA,10.0,0.712,57,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-114-a.wav,334.53,2037.26,2701.46,--undefined--,0.762,m,114,1-170-2-114-a.wav,a funeral ,1,new braunfels,330.38,1993.12,2797.57,--undefined--,0.737,̯,a,170,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.125,1.332,1-24-2-114-a,5500 Hz,NA,10.0,1.207,58,NA,ɪ,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-114-a.wav,472.02,1632.51,2365.63,158.42,1.29,m,114,1-24-2-114-a.wav,a funeral ,1,new braunfels,488.8,1391.35,2331.43,87.84,1.248,̯,a,24,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.087,1.074,1-25-3-114-a,5500 Hz,NA,10.0,0.987,59,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-114-a.wav,390.19,1865.97,2551.66,124.50,1.045,m,114,1-25-3-114-a.wav,a funeral ,1,new braunfels,432.7,1898.35,2537.09,133.34,1.016,̯,a,25,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.085,0.8,1-30-2-114-a,5500 Hz,NA,10.0,0.715,60,NA,ɪ,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-114-a.wav,543.1,1705.25,2948.7,--undefined--,0.772,f,114,1-30-2-114-a.wav,a funeral ,1,new braunfels,618.56,1905.63,2930.84,--undefined--,0.743,̯,a,30,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.076,1.031,1-32-2-114-a,5500 Hz,NA,10.0,0.955,61,NA,ɪ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-114-a.wav,419.91,1777.39,2411.47,86.18,1.006,m,114,1-32-2-114-a.wav,a funeral ,1,new braunfels,363.26,1792.32,2443.11,131.78,0.98,̯,a,32,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,62,NA,NA,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-114-a.wav,NA,NA,NA,NA,NA,f,114,1-33-2-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,33,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,63,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-114-a.wav,NA,NA,NA,NA,NA,f,114,1-34-3-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,34,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,64,NA,NA,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-114-a.wav,NA,NA,NA,NA,NA,m,114,1-35-3-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,35,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,65,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-114-a.wav,NA,NA,NA,NA,NA,f,114,1-448-2-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,448,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.085,0.956,1-58-2-114-a,5500 Hz,NA,10.0,0.871,66,NA,ɪ,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-114-a.wav,504.19,2112.62,2543.03,167.50,0.928,m,114,1-58-2-114-a.wav,a funeral ,1,new braunfels,540.19,2035.67,2563.43,169.78,0.899,̯,a,58,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,67,NA,NA,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-75-2-114-a.wav,NA,NA,NA,NA,NA,f,114,1-75-2-114-a.wav,a funeral ,1,new braunfels,NA,NA,NA,NA,NA,̯,a,75,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.079,2.07,1-80-2-114-a,5500 Hz,NA,10.0,1.992,68,NA,ɪ,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-114-a.wav,391.67,2649.96,3521.65,142.81,2.044,f,114,1-80-2-114-a.wav,a funeral ,1,new braunfels,429.3,1164.6,2621.48,153.30,2.018,̯,a,80,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.129,0.895,1-88-2-114-a,5500 Hz,NA,10.0,0.765,69,NA,ɪ,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-88-2-114-a.wav,196.77,2088.83,2332.56,139.45,0.852,m,114,1-88-2-114-a.wav,a funeral ,1,new braunfels,270.59,1917.91,2349.41,146.04,0.809,̯,a,88,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.142,1.014,10-107-2-114-a,5500 Hz,NA,10.0,0.872,70,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-114-a.wav,388.16,2319.86,2533.27,147.55,0.967,f,114,10-107-2-114-a.wav,a funeral ,10,new braunfels,452.58,2234.8,2934.58,166.61,0.919,̯,a,107,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.145,1.092,10-110-2-114-a,5500 Hz,NA,10.0,0.947,71,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-114-a.wav,498.75,1820.25,2985.13,138.29,1.044,f,114,10-110-2-114-a.wav,a funeral ,10,new braunfels,557.54,1881.5,2867.69,127.37,0.995,̯,a,110,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.09,2.898,10-124-2-114-a,5500 Hz,NA,10.0,2.809,72,NA,ɪ,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-114-a.wav,343.98,2448.56,3015.29,135.09,2.869,f,114,10-124-2-114-a.wav,a funeral ,10,new braunfels,391.57,2275.81,3022.84,147.11,2.839,̯,a,124,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.095,1.068,10-159-4-114-a,5500 Hz,NA,10.0,0.973,73,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-114-a.wav,389.33,2070.22,2415.94,86.34,1.036,m,114,10-159-4-114-a.wav,a funeral ,10,new braunfels,430.14,1938.77,2639.84,101.43,1.005,̯,a,159,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,74,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-114-a.wav,NA,NA,NA,NA,NA,m,114,10-168-2-114-a.wav,a funeral ,10,new braunfels,NA,NA,NA,NA,NA,̯,a,168,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.118,1.009,10-171-2-114-a,5500 Hz,NA,10.0,0.892,75,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-114-a.wav,494.31,1994.76,2992.13,79.56,0.97,f,114,10-171-2-114-a.wav,a funeral ,10,new braunfels,416.22,2015.39,2906.77,81.03,0.931,̯,a,171,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.065,0.923,103-388-1-114-a,5500 Hz,NA,10.0,0.858,76,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-114-a.wav,449.26,1780.46,2751.22,105.91,0.902,m,114,103-388-1-114-a.wav,a funeral ,103,new braunfels,468.71,1661.5,2729.24,105.05,0.88,̯,a,388,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.066,0.81,3-71-2-114-a,5500 Hz,NA,10.0,0.744,77,NA,ɪ,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-114-a.wav,583.36,1988.01,2578.74,161.19,0.788,f,114,3-71-2-114-a.wav,a funeral ,3,new braunfels,606.19,1662.44,2264.5,156.54,0.766,̯,a,71,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.083,1.153,3-84-2-114-a,5500 Hz,NA,10.0,1.07,78,NA,ɪ,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-114-a.wav,420.61,2553.34,2981.76,208.24,1.125,f,114,3-84-2-114-a.wav,a funeral ,3,new braunfels,434.75,2346.18,2645.62,224.94,1.098,̯,a,84,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.114,0.979,6-77-2-114-a,5500 Hz,NA,10.0,0.865,79,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-114-a.wav,709.07,1872.57,3062.93,--undefined--,0.941,f,114,6-77-2-114-a.wav,a funeral ,6,new braunfels,710.94,1962.39,3092.25,--undefined--,0.903,̯,a,77,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.079,1.001,6-79-2-114-a,5500 Hz,NA,10.0,0.922,80,NA,ɪ,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-114-a.wav,442.31,1641.24,2327.17,104.03,0.975,m,114,6-79-2-114-a.wav,a funeral ,6,new braunfels,486.78,1632.29,2361.5,106.23,0.948,̯,a,79,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.055,0.47,9-156-1-114-a,5500 Hz,NA,10.0,0.414,81,NA,ɪ,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-114-a.wav,409.21,1800.99,2796.82,228.60,0.451,f,114,9-156-1-114-a.wav,a funeral ,9,new braunfels,451.85,2035.52,2723.35,230.10,0.433,̯,a,156,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.082,0.942,9-163-2-114-a,5500 Hz,NA,10.0,0.86,82,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-114-a.wav,570.56,1815.0,2767.15,126.89,0.915,f,114,9-163-2-114-a.wav,a funeral ,9,new braunfels,601.1,1813.94,2726.91,126.32,0.887,̯,a,163,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.073,0.902,9-189-3-114-a,5500 Hz,NA,10.0,0.829,83,NA,ɪ,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-114-a.wav,449.51,1583.01,2482.73,--undefined--,0.878,f,114,9-189-3-114-a.wav,a funeral ,9,new braunfels,500.21,1692.96,2590.59,--undefined--,0.853,̯,a,189,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.084,1.107,9-82-2-114-a,5500 Hz,NA,10.0,1.023,84,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-114-a.wav,567.16,1666.95,2327.46,237.98,1.079,f,114,9-82-2-114-a.wav,a funeral ,9,new braunfels,650.53,1810.82,2434.23,229.42,1.051,̯,a,82,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-114-a.wav,NA,NA,NA,NA,NA,f,114,1-161-1-114-a.wav,a funeral ,1,san antonio,NA,NA,NA,NA,NA,̯,a,161,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.073,0.907,3-97-2-114-a,5500 Hz,NA,10.0,0.834,86,NA,ɪ,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-114-a.wav,460.28,2385.49,2443.93,119.54,0.883,m,114,3-97-2-114-a.wav,a funeral ,3,san antonio,425.62,2325.13,2388.1,125.91,0.858,̯,a,97,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.092,0.861,6-78-2-114-a,5500 Hz,NA,10.0,0.77,87,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-114-a.wav,527.12,1480.75,2447.88,150.80,0.831,m,114,6-78-2-114-a.wav,a funeral ,6,san antonio,559.89,1412.75,2439.34,148.67,0.8,̯,a,78,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-125-a.wav,NA,NA,NA,NA,NA,m,125,10-139-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,bulverde,NA,NA,NA,NA,NA,ʁ,k,139,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-125-a.wav,NA,NA,NA,NA,NA,m,125,9-153-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,ʁ,k,153,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-125-a.wav,NA,NA,NA,NA,NA,f,125,9-83-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,9,bulverde,NA,NA,NA,NA,NA,ʁ,k,83,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-125-a.wav,NA,NA,NA,NA,NA,f,125,120-449-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,120,columbus,NA,NA,NA,NA,NA,ʁ,k,449,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-142-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,comfort,NA,NA,NA,NA,NA,ʁ,k,142,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-147-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,ʁ,k,147,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-125-a.wav,NA,NA,NA,NA,NA,m,125,10-149-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,10,comfort,NA,NA,NA,NA,NA,ʁ,k,149,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-391-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,converse,NA,NA,NA,NA,NA,ʁ,k,391,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-125-a.wav,NA,NA,NA,NA,NA,m,125,101-395-3-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,101,converse,NA,NA,NA,NA,NA,ʁ,k,395,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-114-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,114,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-179-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,179,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-183-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,183,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-56-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,doss,NA,NA,NA,NA,NA,ʁ,k,56,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-176-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,176,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-178-2-125-a.wav,NA,NA,NA,NA,NA,m,125,17-178-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,178,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,15,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-125-a.wav,NA,NA,NA,NA,NA,f,125,17-187-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,doss,NA,NA,NA,NA,NA,ʁ,k,187,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-125-a.wav,NA,NA,NA,NA,NA,m,125,5-113-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,5,doss,NA,NA,NA,NA,NA,ʁ,k,113,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,17,NA,NA,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-125-a.wav,NA,NA,NA,NA,NA,m,125,3-96-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,3,floresville,NA,NA,NA,NA,NA,ʁ,k,96,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1945,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-199-2-125-a.wav,NA,NA,NA,NA,NA,f,125,1-199-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,199,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,19,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-397-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,397,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-125-a.wav,NA,NA,NA,NA,NA,m,125,1-403-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,1,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,403,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-125-a.wav,NA,NA,NA,NA,NA,m,125,107-405-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,107,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,405,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,22,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-125-a.wav,NA,NA,NA,NA,NA,f,125,110-407-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,407,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,23,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-125-a.wav,NA,NA,NA,NA,NA,f,125,110-408-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,110,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,408,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,24,NA,NA,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-125-a.wav,NA,NA,NA,NA,NA,m,125,17-185-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,17,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,185,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,25,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-125-a.wav,NA,NA,NA,NA,NA,m,125,23-224-1-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,23,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,224,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
NA,NA,NA,NA,NA,NA,NA,26,NA,NA,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-125-a.wav,NA,NA,NA,NA,NA,m,125,29-226-2-125-a.wav,a pumpkin (the fruit of Cucurbita pepo) ,29,fredericksburg,NA,NA,NA,NA,NA,ʁ,k,226,ein kuerbis,aɪ̯n ˈkʏʁbɪs,ʏ
